lo_orderkey|lo_linenumber|lo_custkey|lo_partkey|lo_suppkey|lo_orderdate|lo_orderpriority|lo_shippriority|lo_quantity|lo_extendedprice|lo_ordertotalprice|lo_discount|lo_revenue|lo_supplycost|lo_tax|lo_commitdate|lo_shipmode
1316|3|26|198|1|19980627|3-MEDIUM|0|33|3624027|9578999|10|3261624|65891|6|19980817|AIR
1317|1|7|134|1|19960927|2-HIGH|0|34|3516042|4076204|8|3234758|62047|4|19961217|RAIL
1317|2|7|160|2|19960927|2-HIGH|0|7|742112|4076204|5|705006|63609|1|19961212|SHIP
1318|1|4|114|2|19920416|5-LOW|0|24|2433864|4881662|8|2239154|60846|6|19920705|AIR
1318|2|4|46|1|19920416|5-LOW|0|26|2459704|4881662|1|2435106|56762|3|19920529|FOB
1319|1|19|61|2|19921028|5-LOW|0|21|2018226|8293250|3|1957679|57663|4|19930102|FOB
1319|2|19|37|2|19921028|5-LOW|0|12|1124436|8293250|9|1023236|56221|5|19930112|TRUCK
1319|3|19|150|1|19921028|5-LOW|0|48|5040720|8293250|3|4889498|63009|6|19930108|REG AIR
1344|1|16|141|2|19920618|2-HIGH|0|15|1561710|16350404|10|1405539|62468|7|19920826|MAIL
1344|2|16|190|2|19920618|2-HIGH|0|29|3161551|16350404|9|2877011|65411|0|19920809|REG AIR
1344|3|16|48|1|19920618|2-HIGH|0|37|3507748|16350404|0|3507748|56882|4|19920818|FOB
1344|4|16|67|1|19920618|2-HIGH|0|18|1740708|16350404|7|1618858|58023|1|19920829|FOB
1344|5|16|188|2|19920618|2-HIGH|0|38|4135084|16350404|8|3804277|65290|5|19920902|TRUCK
1344|6|16|109|1|19920618|2-HIGH|0|27|2724570|16350404|5|2588341|60546|4|19920813|REG AIR
1345|1|10|198|1|19970620|5-LOW|0|49|5381131|18838494|8|4950640|65891|0|19970915|FOB
1345|2|10|12|2|19970620|5-LOW|0|37|3374437|18838494|10|3036993|54720|7|19970803|FOB
1345|3|10|57|1|19970620|5-LOW|0|31|2966855|18838494|8|2729506|57423|7|19970821|REG AIR
1345|4|10|170|1|19970620|5-LOW|0|14|1498238|18838494|1|1483255|64210|0|19970726|TRUCK
1345|5|10|125|2|19970620|5-LOW|0|2|205024|18838494|0|205024|61507|7|19970830|MAIL
1345|6|10|142|1|19970620|5-LOW|0|23|2396922|18838494|1|2372952|62528|7|19970815|REG AIR
1345|7|10|139|1|19970620|5-LOW|0|36|3740868|18838494|8|3441598|62347|1|19970819|FOB
1346|1|4|160|1|19980418|5-LOW|0|29|3074464|9541426|7|2859251|63609|5|19980716|REG AIR
1346|2|4|125|1|19980418|5-LOW|0|48|4920576|9541426|6|4625341|61507|3|19980522|REG AIR
1346|3|4|54|1|19980418|5-LOW|0|13|1240265|9541426|10|1116238|57243|4|19980610|SHIP
1346|4|4|124|1|19980418|5-LOW|0|6|614472|9541426|2|602182|61447|2|19980521|AIR
1347|1|13|81|2|19971026|1-URGENT|0|45|4414860|7973234|2|4326562|58864|5|19980109|AIR
1347|2|13|143|2|19971026|1-URGENT|0|34|3546676|7973234|7|3298408|62588|4|19980114|FOB
1348|1|11|95|1|19930824|1-URGENT|0|13|1293617|4914617|1|1280680|59705|1|19931011|SHIP
1348|2|11|22|2|19930824|1-URGENT|0|41|3780282|4914617|7|3515662|55321|3|19931001|RAIL
1349|1|22|181|1|19980420|1-URGENT|0|1|108118|104678|6|101630|64870|3|19980709|REG AIR
1350|1|10|54|2|19970504|4-NOT SPECI|0|21|2003505|2000298|4|1923364|57243|4|19970627|REG AIR
1351|1|4|108|1|19980424|4-NOT SPECI|0|25|2520250|11617005|6|2369035|60486|4|19980529|SHIP
1351|2|4|151|2|19980424|4-NOT SPECI|0|16|1681840|11617005|4|1614566|63069|3|19980712|REG AIR
1351|3|4|145|1|19980424|4-NOT SPECI|0|8|836112|11617005|9|760861|62708|3|19980705|REG AIR
1351|4|4|196|2|19980424|4-NOT SPECI|0|32|3507808|11617005|10|3157027|65771|7|19980623|SHIP
1351|5|4|129|1|19980424|4-NOT SPECI|0|25|2572800|11617005|8|2366976|61747|1|19980602|REG AIR
1351|6|4|83|2|19980424|4-NOT SPECI|0|10|983080|11617005|10|884772|58984|6|19980708|FOB
1376|1|4|169|1|19960309|4-NOT SPECI|0|22|2352152|8458661|1|2328630|64149|3|19960513|REG AIR
1376|2|4|36|2|19960309|4-NOT SPECI|0|10|936030|8458661|4|898588|56161|4|19960506|REG AIR
1376|3|4|157|1|19960309|4-NOT SPECI|0|25|2642875|8458661|6|2484302|63429|3|19960415|MAIL
1376|4|4|112|1|19960309|4-NOT SPECI|0|10|1012110|8458661|10|910899|60726|7|19960425|REG AIR
1376|5|4|139|2|19960309|4-NOT SPECI|0|14|1454782|8458661|4|1396590|62347|1|19960519|TRUCK
1376|6|4|37|1|19960309|4-NOT SPECI|0|2|187406|8458661|5|178035|56221|2|19960427|REG AIR
1377|1|13|154|2|19980525|5-LOW|0|5|527075|3328286|6|495450|63249|5|19980808|FOB
1377|2|13|33|1|19980525|5-LOW|0|3|279909|3328286|10|251918|55981|4|19980802|REG AIR
1377|3|13|84|2|19980525|5-LOW|0|26|2558608|3328286|7|2379505|59044|7|19980712|SHIP
1378|1|28|197|2|19960707|3-MEDIUM|0|34|3730446|7746118|9|3394705|65831|7|19960821|RAIL
1378|2|28|124|1|19960707|3-MEDIUM|0|18|1843416|7746118|5|1751245|61447|2|19960913|RAIL
1378|3|28|73|1|19960707|3-MEDIUM|0|11|1070377|7746118|10|963339|58384|3|19960906|TRUCK
1378|4|28|171|1|19960707|3-MEDIUM|0|12|1285404|7746118|2|1259695|64270|6|19960920|SHIP
1379|1|26|73|1|19980525|3-MEDIUM|0|13|1264991|6339481|4|1214391|58384|1|19980713|AIR
1379|2|26|118|1|19980525|3-MEDIUM|0|50|5090550|6339481|7|4734211|61086|8|19980713|FOB
1380|1|28|149|2|19930817|5-LOW|0|6|629484|15657231|0|629484|62948|4|19931111|RAIL
1380|2|28|141|2|19930817|5-LOW|0|40|4164560|15657231|2|4081268|62468|2|19930924|RAIL
1380|3|28|78|1|19930817|5-LOW|0|15|1467105|15657231|5|1393749|58684|2|19930922|FOB
1380|4|28|61|1|19930817|5-LOW|0|33|3171498|15657231|4|3044638|57663|7|19931111|SHIP
1380|5|28|61|1|19930817|5-LOW|0|7|672742|15657231|7|625650|57663|1|19930926|SHIP
1380|6|28|76|1|19930817|5-LOW|0|14|1366498|15657231|7|1270843|58564|6|19930919|AIR
1380|7|28|160|1|19930817|5-LOW|0|38|4028608|15657231|3|3907749|63609|7|19931114|TRUCK
1381|1|25|144|1|19930427|2-HIGH|0|47|4907458|5821222|8|4514861|62648|4|19930715|AIR
1381|2|25|34|1|19930427|2-HIGH|0|12|1120836|5821222|7|1042377|56041|8|19930715|AIR
1382|1|11|162|1|19971226|4-NOT SPECI|0|18|1911888|17352271|8|1758936|63729|3|19980227|AIR
1382|2|11|181|1|19971226|4-NOT SPECI|0|29|3135422|17352271|8|2884588|64870|4|19980322|FOB
1382|3|11|178|2|19971226|4-NOT SPECI|0|43|4636131|17352271|10|4172517|64690|4|19980214|AIR
1382|4|11|181|2|19971226|4-NOT SPECI|0|11|1189298|17352271|4|1141726|64870|4|19980207|SHIP
1382|5|11|157|1|19971226|4-NOT SPECI|0|31|3277165|17352271|7|3047763|63429|3|19980223|FOB
1382|6|11|10|2|19971226|4-NOT SPECI|0|38|3458038|17352271|7|3215975|54600|7|19980206|SHIP
1382|7|11|23|1|19971226|4-NOT SPECI|0|5|461510|17352271|7|429204|55381|1|19980207|REG AIR
1383|1|29|193|2|19921231|4-NOT SPECI|0|14|1530466|4879128|7|1423333|65591|6|19930314|RAIL
1383|2|29|161|1|19921231|4-NOT SPECI|0|19|2016204|4879128|6|1895231|63669|4|19930312|AIR
1383|3|29|156|1|19921231|4-NOT SPECI|0|14|1478610|4879128|9|1345535|63369|4|19930218|SHIP
1408|1|23|148|2|19970412|5-LOW|0|29|3039606|11457159|3|2948417|62888|4|19970601|MAIL
1408|2|23|173|2|19970412|5-LOW|0|7|751219|11457159|5|713658|64390|6|19970706|AIR
1408|3|23|76|1|19970412|5-LOW|0|11|1073677|11457159|0|1073677|58564|3|19970516|REG AIR
1408|4|23|148|1|19970412|5-LOW|0|20|2096280|11457159|6|1970503|62888|0|19970512|TRUCK
1408|5|23|170|1|19970412|5-LOW|0|41|4387697|11457159|2|4299943|64210|6|19970521|REG AIR
1409|1|19|99|1|19941221|2-HIGH|0|23|2297907|16736401|1|2274927|59945|3|19950215|FOB
1409|2|19|65|2|19941221|2-HIGH|0|36|3474216|16736401|9|3161536|57903|2|19950121|FOB
1409|3|19|160|1|19941221|2-HIGH|0|17|1802272|16736401|7|1676112|63609|0|19950219|REG AIR
1409|4|19|101|2|19941221|2-HIGH|0|48|4805280|16736401|10|4324752|60066|1|19950314|MAIL
1409|5|19|150|1|19941221|2-HIGH|0|40|4200600|16736401|7|3906558|63009|3|19950214|MAIL
1409|6|19|147|1|19941221|2-HIGH|0|11|1151854|16736401|9|1048187|62828|5|19950220|AIR
1410|1|11|121|2|19930313|4-NOT SPECI|0|15|1531680|11487919|6|1439779|61267|5|19930608|SHIP
1410|2|11|179|1|19930313|4-NOT SPECI|0|18|1942506|11487919|3|1884230|64750|0|19930417|RAIL
1410|3|11|109|2|19930313|4-NOT SPECI|0|37|3733670|11487919|2|3658996|60546|1|19930519|TRUCK
1410|4|11|188|2|19930313|4-NOT SPECI|0|22|2393996|11487919|10|2154596|65290|0|19930417|RAIL
1410|5|11|66|2|19930313|4-NOT SPECI|0|25|2415150|11487919|9|2197786|57963|2|19930610|REG AIR
1411|1|19|17|2|19970614|3-MEDIUM|0|9|825309|7060004|6|775790|55020|4|19970826|AIR
1411|2|19|107|1|19970614|3-MEDIUM|0|26|2618460|7060004|2|2566090|60426|2|19970718|TRUCK
1411|3|19|27|2|19970614|3-MEDIUM|0|37|3429974|7060004|0|3429974|55621|6|19970824|MAIL
1412|1|16|58|2|19950816|1-URGENT|0|37|3544785|5361540|6|3332097|57483|1|19950922|RAIL
1412|2|16|156|2|19950816|1-URGENT|0|20|2112300|5361540|10|1901070|63369|5|19951021|REG AIR
1413|1|16|178|1|19940529|4-NOT SPECI|0|18|1940706|1874721|8|1785449|64690|5|19940801|FOB
1414|1|20|38|2|19950810|5-LOW|0|39|3658317|3805781|10|3292485|56281|3|19950924|MAIL
1414|2|20|107|1|19950810|5-LOW|0|4|402840|3805781|2|394783|60426|5|19951026|AIR
1415|1|25|149|1|19970306|4-NOT SPECI|0|25|2622850|23633687|6|2465479|62948|0|19970419|RAIL
1415|2|25|174|2|19970306|4-NOT SPECI|0|13|1396421|23633687|5|1326599|64450|6|19970410|MAIL
1415|3|25|88|1|19970306|4-NOT SPECI|0|21|2074968|23633687|6|1950469|59284|5|19970529|TRUCK
1415|4|25|191|1|19970306|4-NOT SPECI|0|45|4910355|23633687|4|4713940|65471|2|19970406|MAIL
1415|5|25|170|2|19970306|4-NOT SPECI|0|42|4494714|23633687|3|4359872|64210|5|19970604|REG AIR
1415|6|25|153|1|19970306|4-NOT SPECI|0|38|4001970|23633687|6|3761851|63189|7|19970518|TRUCK
1415|7|25|46|1|19970306|4-NOT SPECI|0|49|4635596|23633687|9|4218392|56762|2|19970504|FOB
1440|1|23|193|2|19940705|4-NOT SPECI|0|3|327957|311361|6|308279|65591|1|19940911|SHIP
1441|1|10|144|2|19961216|5-LOW|0|5|522070|506198|4|501187|62648|1|19970220|MAIL
1442|1|28|26|2|19941206|3-MEDIUM|0|8|740816|17644469|5|703775|55561|1|19950205|AIR
1442|2|28|117|2|19941206|3-MEDIUM|0|48|4882128|17644469|1|4833306|61026|7|19950210|TRUCK
1442|3|28|157|2|19941206|3-MEDIUM|0|21|2220015|17644469|3|2153414|63429|2|19950227|AIR
1442|4|28|83|1|19941206|3-MEDIUM|0|9|884772|17644469|8|813990|58984|7|19950212|SHIP
1442|5|28|50|2|19941206|3-MEDIUM|0|29|2755145|17644469|8|2534733|57003|0|19950306|MAIL
1442|6|28|51|2|19941206|3-MEDIUM|0|46|4374830|17644469|10|3937347|57063|0|19950129|FOB
1442|7|28|51|1|19941206|3-MEDIUM|0|24|2282520|17644469|9|2077093|57063|7|19950215|REG AIR
1443|1|23|34|1|19950110|3-MEDIUM|0|47|4389941|19464008|4|4214343|56041|6|19950227|RAIL
1443|2|23|28|2|19950110|3-MEDIUM|0|23|2134446|19464008|3|2070412|55681|2|19950210|SHIP
1443|3|23|163|2|19950110|3-MEDIUM|0|23|2445268|19464008|10|2200741|63789|5|19950322|RAIL
1443|4|23|155|1|19950110|3-MEDIUM|0|35|3693025|19464008|6|3471443|63309|5|19950408|REG AIR
1443|5|23|50|2|19950110|3-MEDIUM|0|30|2850150|19464008|5|2707642|57003|7|19950402|REG AIR
1443|6|23|24|2|19950110|3-MEDIUM|0|46|4250492|19464008|7|3952957|55441|2|19950209|MAIL
1444|1|10|170|2|19980216|5-LOW|0|42|4494714|4538761|1|4449766|64210|2|19980514|SHIP
1445|1|19|100|1|19921015|2-HIGH|0|24|2400240|15465332|1|2376237|60006|0|19921127|SHIP
1445|2|19|67|1|19921015|2-HIGH|0|48|4641888|15465332|10|4177699|58023|2|19921219|MAIL
1445|3|19|192|1|19921015|2-HIGH|0|7|764533|15465332|10|688079|65531|4|19921130|SHIP
1445|4|19|28|2|19921015|2-HIGH|0|17|1577634|15465332|4|1514528|55681|7|19930107|FOB
1445|5|19|135|1|19921015|2-HIGH|0|24|2484312|15465332|10|2235880|62107|6|19921121|REG AIR
1445|6|19|168|1|19921015|2-HIGH|0|39|4165824|15465332|3|4040849|64089|2|19921125|MAIL
1446|1|29|72|1|19961006|5-LOW|0|31|3013417|10139085|10|2712075|58324|2|19970104|REG AIR
1446|2|29|56|2|19961006|5-LOW|0|45|4302225|10139085|6|4044091|57363|2|19961116|MAIL
1446|3|29|51|2|19961006|5-LOW|0|36|3423780|10139085|7|3184115|57063|2|19961201|AIR
1447|1|19|167|2|19970317|3-MEDIUM|0|19|2027604|2563490|6|1905947|64029|4|19970509|MAIL
1447|2|19|32|2|19970317|3-MEDIUM|0|6|559218|2563490|1|553625|55921|5|19970512|AIR
1472|1|14|8|2|19950109|1-URGENT|0|36|3268800|6533105|4|3138048|54480|5|19950216|SHIP
1472|2|14|133|2|19950109|1-URGENT|0|26|2686138|6533105|3|2605553|61987|5|19950216|FOB
1472|3|14|1|2|19950109|1-URGENT|0|6|540600|6533105|8|497352|54060|1|19950222|FOB
1473|1|1|54|2|19971112|2-HIGH|0|50|4770250|24825987|4|4579440|57243|3|19980115|TRUCK
1473|2|1|68|2|19971112|2-HIGH|0|32|3097792|24825987|0|3097792|58083|8|19980107|REG AIR
1473|3|1|196|1|19971112|2-HIGH|0|23|2521237|24825987|7|2344750|65771|2|19980205|FOB
1473|4|1|22|2|19971112|2-HIGH|0|44|4056888|24825987|6|3813474|55321|7|19971217|FOB
1473|5|1|78|2|19971112|2-HIGH|0|45|4401315|24825987|10|3961183|58684|8|19980102|AIR
1473|6|1|41|2|19971112|2-HIGH|0|11|1035144|24825987|4|993738|56462|4|19980128|MAIL
1473|7|1|88|2|19971112|2-HIGH|0|48|4742784|24825987|0|4742784|59284|5|19971221|MAIL
1474|1|29|15|2|19960627|2-HIGH|0|5|457505|452014|5|434629|54900|4|19960808|SHIP
1475|1|16|168|2|19970824|5-LOW|0|15|1602240|18549666|8|1474060|64089|6|19970928|SHIP
1475|2|16|118|1|19970824|5-LOW|0|18|1832598|18549666|7|1704316|61086|0|19971030|AIR
1475|3|16|144|1|19970824|5-LOW|0|30|3132420|18549666|3|3038447|62648|2|19971011|REG AIR
1475|4|16|187|1|19970824|5-LOW|0|50|5435900|18549666|3|5272823|65230|5|19970924|AIR
1475|5|16|32|2|19970824|5-LOW|0|33|3075699|18549666|1|3044942|55921|6|19971108|FOB
1475|6|16|50|1|19970824|5-LOW|0|12|1140060|18549666|4|1094457|57003|4|19971011|TRUCK
1475|7|16|112|1|19970824|5-LOW|0|23|2327853|18549666|2|2281295|60726|0|19971117|TRUCK
1476|1|10|31|1|19970803|2-HIGH|0|20|1862060|1879562|2|1824818|55861|3|19971025|AIR
1477|1|4|72|2|19951216|4-NOT SPECI|0|31|3013417|3194222|0|3013417|58324|6|19960122|RAIL
1478|1|1|34|1|19920828|3-MEDIUM|0|21|1961463|15657773|0|1961463|56041|6|19921119|MAIL
1478|2|1|146|2|19920828|3-MEDIUM|0|36|3766104|15657773|0|3766104|62768|5|19921031|TRUCK
1478|3|1|200|1|19920828|3-MEDIUM|0|9|990180|15657773|4|950572|66012|2|19921022|REG AIR
1478|4|1|194|2|19920828|3-MEDIUM|0|39|4267341|15657773|5|4053973|65651|2|19921005|SHIP
1478|5|1|148|1|19920828|3-MEDIUM|0|44|4611816|15657773|2|4519579|62888|0|19921001|RAIL
1479|1|8|149|1|19920821|2-HIGH|0|33|3462162|7388650|10|3115945|62948|1|19921103|FOB
1479|2|8|172|1|19920821|2-HIGH|0|37|3967029|7388650|1|3927358|64330|8|19921114|RAIL
1504|1|29|82|1|19920921|3-MEDIUM|0|42|4124736|13562778|2|4042241|58924|3|19921107|FOB
1504|2|29|103|2|19920921|3-MEDIUM|0|22|2206820|13562778|4|2118547|60186|3|19921122|REG AIR
1504|3|29|178|1|19920921|3-MEDIUM|0|9|970353|13562778|7|902428|64690|2|19921105|RAIL
1504|4|29|115|2|19920921|3-MEDIUM|0|10|1015110|13562778|4|974505|60906|7|19921115|TRUCK
1504|5|29|20|2|19920921|3-MEDIUM|0|7|644014|13562778|2|631133|55201|0|19921217|MAIL
1504|6|29|104|1|19920921|3-MEDIUM|0|13|1305330|13562778|4|1253116|60246|7|19921204|MAIL
1504|7|29|199|2|19920921|3-MEDIUM|0|29|3187651|13562778|1|3155774|65951|4|19921028|RAIL
1505|1|25|120|2|19931014|3-MEDIUM|0|4|408048|6846674|9|371323|61207|0|19940104|SHIP
1505|2|25|123|1|19931014|3-MEDIUM|0|50|5115600|6846674|0|5115600|61387|2|19931117|FOB
1505|3|25|49|1|19931014|3-MEDIUM|0|13|1233752|6846674|2|1209076|56942|4|19931220|TRUCK
1506|1|22|133|1|19980410|5-LOW|0|46|4752398|19584484|4|4562302|61987|5|19980531|REG AIR
1506|2|22|114|2|19980410|5-LOW|0|30|3042330|19584484|7|2829366|60846|2|19980514|FOB
1506|3|22|191|1|19980410|5-LOW|0|28|3055332|19584484|10|2749798|65471|6|19980608|AIR
1506|4|22|28|2|19980410|5-LOW|0|37|3433674|19584484|0|3433674|55681|3|19980620|TRUCK
1506|5|22|195|2|19980410|5-LOW|0|15|1642785|19584484|5|1560645|65711|0|19980531|REG AIR
1506|6|22|50|2|19980410|5-LOW|0|38|3610190|19584484|5|3429680|57003|2|19980708|REG AIR
1506|7|22|169|2|19980410|5-LOW|0|4|427664|19584484|7|397727|64149|0|19980625|REG AIR
1507|1|13|68|2|19930708|5-LOW|0|25|2420150|13350597|1|2395948|58083|8|19930930|RAIL
1507|2|13|40|1|19930708|5-LOW|0|33|3102132|13350597|4|2978046|56402|2|19930916|REG AIR
1507|3|13|86|1|19930708|5-LOW|0|39|3845712|13350597|3|3730340|59164|7|19930909|REG AIR
1507|4|13|129|1|19930708|5-LOW|0|4|411648|13350597|5|391065|61747|4|19930919|RAIL
1507|5|13|109|1|19930708|5-LOW|0|21|2119110|13350597|7|1970772|60546|7|19930926|MAIL
1507|6|13|159|1|19930708|5-LOW|0|10|1059150|13350597|5|1006192|63549|2|19930921|FOB
1507|7|13|7|2|19930708|5-LOW|0|2|181400|13350597|1|179586|54420|7|19930901|REG AIR
1508|1|11|51|2|19960917|5-LOW|0|16|1521680|15128265|2|1491246|57063|6|19961106|MAIL
1508|2|11|25|2|19960917|5-LOW|0|20|1850040|15128265|6|1739037|55501|1|19961118|MAIL
1508|3|11|93|2|19960917|5-LOW|0|43|4270287|15128265|1|4227584|59585|2|19961201|TRUCK
1508|4|11|148|2|19960917|5-LOW|0|1|104814|15128265|2|102717|62888|2|19961110|AIR
1508|5|11|135|2|19960917|5-LOW|0|29|3001877|15128265|2|2941839|62107|0|19961215|RAIL
1508|6|11|3|2|19960917|5-LOW|0|5|451500|15128265|6|424410|54180|8|19961213|REG AIR
1508|7|11|117|1|19960917|5-LOW|0|38|3865018|15128265|3|3749067|61026|6|19961130|RAIL
1509|1|16|28|2|19961222|4-NOT SPECI|0|14|1299228|5192231|4|1247258|55681|1|19970311|TRUCK
1509|2|16|11|1|19961222|4-NOT SPECI|0|46|4190646|5192231|8|3855394|54660|2|19970320|FOB
1510|1|19|98|2|19970126|3-MEDIUM|0|11|1097899|1039051|9|999088|59885|4|19970413|RAIL
1511|1|22|98|2|19920215|4-NOT SPECI|0|29|2894461|9943588|1|2865516|59885|4|19920406|AIR
1511|2|22|62|2|19920215|4-NOT SPECI|0|32|3078592|9943588|4|2955448|57723|1|19920514|REG AIR
1511|3|22|88|2|19920215|4-NOT SPECI|0|37|3655896|9943588|2|3582778|59284|5|19920512|TRUCK
1511|4|22|172|2|19920215|4-NOT SPECI|0|2|214434|9943588|1|212289|64330|2|19920331|TRUCK
1536|1|7|194|1|19950618|4-NOT SPECI|0|5|547095|12536076|8|503327|65651|3|19950801|MAIL
1536|2|7|25|1|19950618|4-NOT SPECI|0|4|370008|12536076|0|370008|55501|8|19950901|FOB
1536|3|7|80|2|19950618|4-NOT SPECI|0|8|784064|12536076|10|705657|58804|0|19950902|REG AIR
1536|4|7|40|1|19950618|4-NOT SPECI|0|32|3008128|12536076|9|2737396|56402|2|19950915|RAIL
1536|5|7|191|2|19950618|4-NOT SPECI|0|34|3710046|12536076|4|3561644|65471|4|19950721|MAIL
1536|6|7|146|1|19950618|4-NOT SPECI|0|41|4289174|12536076|1|4246282|62768|4|19950827|SHIP
1537|1|23|18|1|19950310|5-LOW|0|17|1560617|10524578|1|1545010|55080|3|19950513|TRUCK
1537|2|23|179|2|19950310|5-LOW|0|50|5395850|10524578|8|4964182|64750|0|19950607|MAIL
1537|3|23|13|1|19950310|5-LOW|0|44|4017244|10524578|5|3816381|54780|4|19950424|TRUCK
1538|1|4|102|1|19920805|2-HIGH|0|32|3206720|13664974|5|3046384|60126|5|19920915|RAIL
1538|2|4|192|1|19920805|2-HIGH|0|27|2948913|13664974|5|2801467|65531|1|19920920|TRUCK
1538|3|4|130|2|19920805|2-HIGH|0|36|3708468|13664974|8|3411790|61807|4|19921028|MAIL
1538|4|4|104|2|19920805|2-HIGH|0|28|2811480|13664974|10|2530332|60246|4|19921014|RAIL
1538|5|4|178|2|19920805|2-HIGH|0|13|1401621|13664974|1|1387604|64690|5|19920916|SHIP
1539|1|19|196|2|19950518|1-URGENT|0|21|2301999|3319943|8|2117839|65771|2|19950718|TRUCK
1539|2|19|86|2|19950518|1-URGENT|0|11|1084688|3319943|1|1073841|59164|8|19950621|TRUCK
1540|1|29|173|2|19930915|3-MEDIUM|0|38|4078046|12801415|3|3955704|64390|1|19931207|SHIP
1540|2|29|60|2|19930915|3-MEDIUM|0|35|3360210|12801415|2|3293005|57603|7|19931015|SHIP
1540|3|29|8|2|19930915|3-MEDIUM|0|25|2270000|12801415|8|2088400|54480|4|19931204|SHIP
1540|4|29|25|2|19930915|3-MEDIUM|0|6|555012|12801415|9|505060|55501|3|19931028|MAIL
1540|5|29|87|1|19930915|3-MEDIUM|0|27|2665116|12801415|10|2398604|59224|8|19931128|SHIP
1541|1|11|64|1|19970220|1-URGENT|0|44|4241864|15883715|10|3817677|57843|5|19970417|MAIL
1541|2|11|26|1|19970220|1-URGENT|0|8|740816|15883715|10|666734|55561|8|19970512|TRUCK
1541|3|11|63|1|19970220|1-URGENT|0|28|2696568|15883715|3|2615670|57783|3|19970418|AIR
1541|4|11|1|1|19970220|1-URGENT|0|14|1261400|15883715|10|1135260|54060|1|19970330|REG AIR
1541|5|11|14|1|19970220|1-URGENT|0|40|3656040|15883715|10|3290436|54840|5|19970420|TRUCK
1541|6|11|35|2|19970220|1-URGENT|0|20|1870060|15883715|8|1720455|56101|1|19970514|RAIL
1541|7|11|122|1|19970220|1-URGENT|0|20|2044240|15883715|3|1982912|61327|7|19970425|SHIP
1542|1|4|58|1|19970130|4-NOT SPECI|0|37|3544785|4539689|7|3296650|57483|6|19970303|REG AIR
1542|2|4|3|1|19970130|4-NOT SPECI|0|12|1083600|4539689|9|986076|54180|6|19970319|RAIL
1543|1|22|71|2|19980402|5-LOW|0|34|3301638|12516953|2|3235605|58264|8|19980510|AIR
1543|2|22|115|1|19980402|5-LOW|0|6|609066|12516953|9|554250|60906|1|19980630|MAIL
1543|3|22|67|1|19980402|5-LOW|0|42|4061652|12516953|6|3817952|58023|1|19980510|FOB
1543|4|22|189|2|19980402|5-LOW|0|42|4574556|12516953|5|4345828|65350|6|19980522|MAIL
1568|1|25|90|1|19980316|1-URGENT|0|36|3564324|7611972|2|3493037|59405|3|19980606|RAIL
1568|2|25|9|1|19980316|1-URGENT|0|46|4181400|7611972|4|4014144|54540|0|19980523|MAIL
1569|1|22|75|2|19921205|2-HIGH|0|5|487535|17542802|7|453407|58504|0|19930223|REG AIR
1569|2|22|39|1|19921205|2-HIGH|0|16|1502448|17542802|1|1487423|56341|8|19930218|MAIL
1569|3|22|49|1|19921205|2-HIGH|0|43|4080872|17542802|10|3672784|56942|3|19930202|FOB
1569|4|22|70|1|19921205|2-HIGH|0|30|2910210|17542802|2|2852005|58204|3|19930206|SHIP
1569|5|22|122|2|19921205|2-HIGH|0|46|4701752|17542802|10|4231576|61327|1|19930122|RAIL
1569|6|22|109|2|19921205|2-HIGH|0|47|4742770|17542802|9|4315920|60546|4|19930118|RAIL
1570|1|4|183|1|19960224|2-HIGH|0|25|2707950|3558957|0|2707950|64990|6|19960512|REG AIR
1570|2|4|86|2|19960224|2-HIGH|0|7|690256|3558957|5|655743|59164|5|19960511|MAIL
1571|1|29|52|1|19921228|2-HIGH|0|47|4474635|15140478|0|4474635|57123|5|19930319|REG AIR
1571|2|29|183|2|19921228|2-HIGH|0|6|649908|15140478|3|630410|64990|0|19930308|SHIP
1571|3|29|59|1|19921228|2-HIGH|0|18|1726290|15140478|5|1639975|57543|8|19930204|AIR
1571|4|29|101|1|19921228|2-HIGH|0|48|4805280|15140478|5|4565016|60066|5|19930127|RAIL
1571|5|29|42|2|19921228|2-HIGH|0|10|942040|15140478|3|913778|56522|6|19930308|AIR
1571|6|29|34|2|19921228|2-HIGH|0|24|2241672|15140478|5|2129588|56041|7|19930223|TRUCK
1572|1|28|24|1|19961212|3-MEDIUM|0|41|3788482|14907823|2|3712712|55441|0|19970126|REG AIR
1572|2|28|93|2|19961212|3-MEDIUM|0|10|993090|14907823|4|953366|59585|6|19970112|AIR
1572|3|28|188|2|19961212|3-MEDIUM|0|46|5005628|14907823|6|4705290|65290|5|19970220|RAIL
1572|4|28|28|1|19961212|3-MEDIUM|0|45|4176090|14907823|0|4176090|55681|5|19970312|FOB
1572|5|28|104|1|19961212|3-MEDIUM|0|1|100410|14907823|10|90369|60246|6|19970209|FOB
1572|6|28|64|1|19961212|3-MEDIUM|0|2|192812|14907823|10|173530|57843|6|19970203|MAIL
1572|7|28|107|1|19961212|3-MEDIUM|0|6|604260|14907823|6|568004|60426|2|19970216|AIR
1573|1|29|186|1|19950913|3-MEDIUM|0|5|543090|13209481|5|515935|65170|1|19951127|MAIL
1573|2|29|31|1|19950913|3-MEDIUM|0|17|1582751|13209481|0|1582751|55861|6|19951102|TRUCK
1573|3|29|83|1|19950913|3-MEDIUM|0|16|1572928|13209481|4|1510010|58984|3|19951130|AIR
